Date,Income,Savings,Expenses,House,Food,Fun,Education,Travel
2023-07-13,7721.8619499196675,2478.094160558598,4636.400527243665,386.8388318851587,458.3083712550129,318.70951710834055,116.42645457668071,113.99369431515771
2023-07-14,6697.753975246438,2519.5756151440696,4106.883714467698,167.83612698969785,330.8935228549026,368.79964758393834,110.64929950077385,277.9051507207104
2023-07-15,5452.294043087835,3241.802354839121,3989.174520604767,334.0773011850076,141.80957276548583,335.48050731225624,242.4934065680187,195.1073655595739
2023-07-16,4137.073139866616,3672.872918171084,4014.6809667448774,143.89880463648035,130.45429461432533,195.45812406515552,247.0682391403337,273.2502648238179
2023-07-17,4271.782408851965,2146.8667321615776,2902.8059792420117,93.55217121664639,85.23960663950913,430.5830002584452,11.736373966008406,362.02974522705495
2023-07-18,3290.1458016193783,1077.8498692372013,1896.7739716798385,150.36628197657686,400.93525171972846,178.25425519429845,290.973169450053,243.35857730477994
2023-07-19,5172.083127790604,2596.889534631637,3648.2686886382126,443.49664851894,219.23837449731832,269.1291249934844,208.87071615028242,456.15813060294084
2023-07-20,4558.979409970513,2234.111838217602,3223.995804170996,230.441564345856,138.47280571987562,460.87826969770106,288.1898524928182,346.05734395612694
2023-07-21,6481.717444077298,4768.7388760721915,5428.298613905269,112.70757686911426,476.40975606003224,363.9476608621618,457.41183696953715,176.15942072255697
2023-07-22,4888.759196462404,4553.060162176174,4733.419208660793,160.719294582522,401.120416116591,47.33416145453367,166.55904151962258,306.1669128696365
2023-07-23,3898.018387798174,4441.242713373678,4183.854367353836,1.385478312840971,293.15150525077746,388.5693204052364,53.91792212397428,227.68836097267058
2023-07-24,3123.393641956656,3611.999043780972,3319.4398165688067,377.90414387851433,401.22432784618076,450.84549177128724,103.25934439478823,396.01541947257385
2023-07-25,3336.248157316243,2377.1566587957554,2903.424944282653,112.83872621640096,60.063371978783806,412.69414160807594,153.2685289561091,3.724788815075819
2023-07-26,6396.9638674928365,3195.397069597219,4724.867950188579,298.9605201352512,336.0818882656848,238.3826427535905,431.73504797654897,292.7827558736342
2023-07-27,5268.484222780226,4260.900162865491,4833.530740132802,12.554769088571561,162.07578747308392,412.573895642629,274.5371460568652,11.745700579096463
2023-07-28,5682.8960555436115,1394.441474891244,3124.0039710675364,417.2492159867587,343.7544864149792,37.814545483408516,497.541033250587,489.6671980336403
2023-07-29,7483.35646520171,4204.299521021219,5699.265834874984,93.72237681817758,480.8285647152341,127.11330591288444,142.51600797025293,253.7662707612725
2023-07-30,7951.694736983522,1164.7191653124867,3915.0797455532997,2.3841888821349855,390.1797953536619,433.43344802743025,34.3634080594345,139.39975306250685
2023-07-31,4084.48492199237,4265.684124857423,4145.475816671079,150.59390418271278,282.779418624482,20.69390560369039,150.59406814264415,55.3497570666141
2023-08-01,6315.391015500504,4230.255216639494,5110.947493622097,460.24355941863587,372.7666041100371,199.0270095851085,496.29746622398875,170.8476063889764
2023-08-02,4316.611883685753,1204.0292353150232,2439.6230440221966,131.3071090223179,234.1658334586616,430.2349428782166,371.54958236906555,317.0396110905347
2023-08-03,3103.254997328643,3508.642845847433,3248.175888065346,251.7394190589557,139.97258932533046,222.92738441623345,457.53067482489274,486.44416056301264
2023-08-04,6791.893269180708,3009.812297251589,4432.812488880035,203.6149221788522,20.31701998585006,42.310384377001185,297.42236685448023,47.20016926141118
2023-08-05,4600.085754112339,1679.2780126868588,2927.806283131102,147.12462916604335,338.6015226296867,229.55626161335775,137.68172518991173,105.11849936695484
2023-08-06,4917.31947085949,1593.5157507095025,2738.3840406030304,463.67678930078546,71.29571730557905,366.1079663436554,477.21568947869036,138.47166739227117
2023-08-07,5941.585567768028,4093.036504268093,4892.869803712335,394.4974540268633,229.67398042212466,158.1959870920135,114.57822618739588,383.0020629779764
2023-08-08,7155.242276180952,3270.7709953473764,4661.601147405963,380.9566576869286,333.3772714547239,453.26545928570226,198.55701701640726,39.48670512368974
2023-08-09,6144.909217955744,4931.99653966613,5205.043966491731,263.0535622406199,445.64700298453016,470.3982005275031,146.69390350972083,447.19867059152597
2023-08-10,7363.253277236977,4928.991109153376,5718.811316010966,412.4308368649186,304.6818186273671,83.88279040719549,321.7295246216596,109.493498502787
2023-08-11,4367.710174078179,4970.667973857066,4926.161251138985,229.21432910562683,108.86233969154124,46.69321908143692,209.0048629788379,359.0137983864726
2023-08-12,6990.234169562818,1474.4620734630635,3661.1475154086115,232.59477523577783,237.0278279329243,149.6784016733619,478.5541041722613,380.2758822583443
2023-08-13,3928.179721529761,4753.024547855849,4431.744935341956,246.88703170673188,333.81003444215906,234.52132366461166,483.71003935979337,446.54185459822156
2023-08-14,7763.958284859723,1978.2784360822511,4434.4758801843345,118.45511261228548,97.65876118656442,78.5070358977108,48.457009007182585,103.76945949162192
2023-08-15,6437.441381939077,2832.8490390344477,4368.103951046272,461.82592969349497,366.0858978152878,120.78415654757791,464.1665462693442,361.6338387501819
2023-08-16,4077.538385567792,4029.6262232869035,3909.640561258837,129.3753374392746,381.91211863546107,466.6493766410512,398.9980075857733,176.53798751609972
2023-08-17,7736.852952444621,1814.4837283089278,4270.332052245081,99.07974996973252,261.26467895876914,357.4400107474795,356.16871806683815,194.14354850139927
2023-08-18,6654.279033850789,3265.24642221732,4639.277593341062,121.87589666579262,429.4006197490221,298.972997318166,181.3929906766946,254.15602841344705
2023-08-19,4269.708212975129,1743.2669929039828,2719.675671172853,408.6760582829695,112.36991904541537,353.9778586104256,339.77861993249644,65.58686327607771
2023-08-20,4066.55988683741,1418.9444267251731,2480.4197021838463,384.2728188381808,268.86874679360494,1.3629345047491137,405.33321696038405,179.36226431132718
2023-08-21,5591.003569653316,1466.234449718394,3244.123299755165,213.55340422803408,447.08209188128103,72.76068347843973,415.2123729786502,470.2446755319492
2023-08-22,3128.313590272658,2430.556139392875,2621.062471540693,6.890952312291255,352.07575543638626,345.87511216660454,402.88780925152685,90.31436410786436
2023-08-23,4037.350377205547,1018.619347348734,2266.2003272018715,487.8675166254429,403.4371567848069,357.4842489585535,160.0117950298746,157.58197601623036
2023-08-24,5123.427343757531,2699.415684806758,3668.0546247337766,66.26548874518167,111.0465111584229,426.486460849113,92.50649601216715,403.63917085414033
2023-08-25,4870.849901671128,3656.7884203245962,3962.696551323647,425.71133829611966,286.39029063843145,292.7751142381055,271.88767531145453,124.98934628927178
2023-08-26,5317.877121824054,2606.752740015955,3610.977175566113,390.8615433153762,162.02135773588117,278.62502198299694,127.11301045221101,82.39521145553475
2023-08-27,4388.143531473659,1343.1784020793405,2580.4858091604374,469.03789085568246,329.4582165921589,198.818869539125,392.4925911656955,95.25724527196755
2023-08-28,5933.921732290844,1250.755448094562,3253.7561706823644,386.6992695426444,261.3048234411,408.27804021526043,22.334993261861502,492.83820738776416
2023-08-29,7319.278029616157,2112.4660510594467,4295.323944216803,165.6857954135143,312.74440252952036,426.0115260749413,212.704273827264,206.65380504202435
2023-08-30,3587.6592798101656,1677.250762174403,2501.1354196690504,115.95702170708472,308.83501216865665,225.79648153666088,389.29401451134385,197.98366463123028
2023-08-31,5586.895535770571,4860.379892871878,5069.45858391771,188.84541020320745,368.2179103740689,187.79643080328012,40.27955204382378,378.5090083499775
2023-09-01,3660.3405317257666,1604.92089989634,2607.210151708964,101.54358525833729,399.4411433917831,25.202546156666894,343.4895726429268,31.369838366326896
2023-09-02,6584.298405962969,4221.849749619986,5188.353258921141,359.78737387247537,30.93888422922658,396.03828801929996,115.53162824865237,84.76892478981397
2023-09-03,4980.298514036469,3344.4317669645793,3898.1419136254804,413.25931624705527,474.18842484084576,336.5285250165512,63.69694639945867,359.94005078687303
2023-09-04,5827.106559292544,3277.1476799371776,4278.84073359363,323.21944619862404,203.2224562004427,219.60098536088825,153.94342729191956,159.82563346935723
2023-09-05,3916.399181070393,3048.3228636951385,3485.1782331808563,93.04636565455104,85.0485060929953,252.34268670702093,9.668123997088717,350.83915529107895
2023-09-06,3724.238796716886,4887.052304455805,4422.688651192053,18.692355514322855,460.9900593589554,448.0261257484256,315.01124864341176,11.430171989995685
2023-09-07,5440.281403244773,2455.379100366551,3738.026490176116,290.20063342848226,391.9957076874454,438.83703842042166,166.4544414450474,295.17980937568564
2023-09-08,4778.063689249778,4151.663003815505,4512.592673735429,231.33655253980677,210.1769047186045,89.54175920328345,496.8555997306992,272.1228743665895
2023-09-09,7702.159726264065,3221.1764298678386,5053.6228168862,99.8519640995162,299.95725723434356,424.5047463463887,48.919673472821614,72.42818766438374
2023-09-10,6826.626269034827,2582.5346705029046,4194.401047610984,184.04195111014553,113.098630725886,254.869471683622,447.4421379210184,59.36793137151874
2023-09-11,6743.318099252736,4821.863733223124,5603.990945953968,270.7331278044766,206.5651638595144,53.058974514839875,248.9788743445641,464.07709915181914
2023-09-12,7518.598698729667,3393.2638774587485,5047.914391560999,316.4585561382898,200.4699825563886,155.74185940588202,58.850359546505636,252.50846916456575
2023-09-13,3417.112177210093,1475.667768584054,2438.1801654196324,238.32188877140914,377.020219708536,343.4728699902589,428.05867057434835,24.950264637684903
2023-09-14,5760.962349612033,2670.1568039874264,3743.8468284545866,485.69641086770395,215.86149773088016,446.7169552012087,55.522781825926124,74.27891969621714
2023-09-15,5922.380344778844,4126.3269107264305,4831.26603923796,23.11320023542801,377.4356442559784,54.174867231429616,322.92964038148597,336.2764103017343
2023-09-16,7809.6818927361455,3774.9880929568553,5330.45625818908,329.1039565134492,395.03971411955285,304.82659930378844,122.60878130485686,238.3822213945328
2023-09-17,4460.737633962744,4665.361319346297,4617.022407212476,454.77895089391285,192.80993080532548,339.06446292892167,224.5587721031652,298.8313931613882
2023-09-18,4204.143899577234,2037.509536566081,2660.4068458506067,118.2821055566125,220.03166567898657,138.0885031388303,286.5099615327181,229.1375421051084
2023-09-19,3501.469711327489,4032.774865415295,3931.7452597292004,106.85359403456884,260.35799690932754,378.3202980095744,459.83772979382496,462.757486262567
2023-09-20,3082.148147957371,2839.5008295780835,2937.9346056633517,381.1164037412911,1.7553480222625706,51.664156904425994,142.256880243806,412.62436384539865
2023-09-21,7647.646583960953,3294.438987867262,4851.251909941934,243.18689705261798,97.52750009236027,119.83844402036937,193.8474232641458,490.07224948642755
2023-09-22,6349.58273295455,4820.186724025132,5395.833814122912,496.088753348941,423.5685736041251,0.24548190002171566,99.79788539560892,469.61647085677583
2023-09-23,6925.764560115689,4917.14527995671,5781.489226185754,294.56181024585607,380.470151265555,251.36895840056934,171.81081766375218,364.3489493341206
2023-09-24,4408.6505287697455,4446.363855702254,4272.133737383447,461.72096674399637,38.57579023760754,131.7179775983543,62.90591396095485,26.26521051069075
2023-09-25,5932.050830931634,2436.388350921185,3834.9755645696796,6.105259831710952,317.4488325397416,39.03373624993672,274.0416980727057,499.5508883284866
2023-09-26,3319.7763306049055,4550.803342909279,3952.645173207377,77.26981023785257,10.367676579087991,440.4407267894313,279.6158068945256,236.65934782932746
2023-09-27,5428.137979673114,3554.436710565652,4248.3187150207405,342.20952237579485,267.1018345639585,99.33249241778624,311.68656810772836,30.49851781821672
2023-09-28,7887.475698722234,2719.987121882852,4789.656390886069,208.233184948723,80.74081409174939,283.65989428805875,115.17618981895089,495.71165525132136
2023-09-29,7382.526226582954,1142.970730001935,3657.1379539925,417.9822847144901,426.72617351552327,135.73271513499714,216.17782642707533,285.18835881072164
2023-09-30,4690.7947591842285,4080.5124967663287,4277.551151915216,214.44904627825906,307.40761096960404,298.74978783057503,20.71454373447773,229.50201137448516
2023-10-01,7807.850772707493,3008.422322896452,4955.473341773895,356.4983481774928,31.991131093243308,327.14831684894443,20.128343803766935,9.89471541653164
2023-10-02,4158.5081323560225,4144.7539978602435,4232.053412384036,283.0800085167291,320.6269303208503,362.79564590548836,154.7314291940267,214.20058472825437
2023-10-03,7746.594112078407,3992.0911973730795,5466.000935744886,59.95178366431142,446.09910554626765,147.86303934417515,244.57147558727598,91.6353735940596
2023-10-04,7706.888523532493,4174.269472193408,5730.4738684739705,358.9756033535162,366.85320111629505,23.627559198728054,346.48700908115677,359.4744960770372
2023-10-05,6996.012936761958,2202.6046347870674,4266.189372655065,353.185900673849,57.60115383639464,428.6358239733574,379.3367325073109,3.933451261787846
2023-10-06,6152.239684333956,4203.194396270524,4939.942304937314,57.859075606607355,332.54663204760107,484.6468934345045,200.89049002295994,266.5178402533084
2023-10-07,7371.439833124735,3195.385313864669,4802.023065921338,280.9557289038645,305.35134022930055,443.1123593907437,377.80321079766753,21.858109182549047
2023-10-08,4465.101422538984,2893.304801796573,3355.60615157692,167.8250087743592,315.67593202426843,41.30502433179694,363.80200532866405,357.4149979511368
2023-10-09,7244.717776564591,3700.503655283028,5105.532370631714,229.42489102288778,397.5810653482691,392.56809741127023,316.23708526923684,476.5097464046667
2023-10-10,6089.38345958762,1085.4347317533932,3050.6704448754786,211.37934651538797,152.20956963475902,243.00173230284977,70.81488057435176,21.660274123922683
2023-10-11,3066.1842887944977,1409.2672635503768,2149.9391956613244,52.3872021245943,177.73426367297563,316.06066844953904,143.62199428846301,51.5420805834203
2023-10-12,4736.167589661098,2168.709460670088,3044.726551659662,79.01149314563988,100.90806873167834,305.8576253224172,266.9383758811832,257.7964868717674
2023-10-13,3740.704304740825,4931.960439831359,4427.718846620834,43.404308071825106,228.58804153953255,267.51564504309016,406.9659668740681,491.2310522055916
2023-10-14,7909.146949091266,1558.98311545982,4195.923088223513,96.22350680168095,204.92168084592066,337.5389697594496,201.65690842358035,205.72836540539996
2023-10-15,5391.85153519994,2322.385203036841,3477.136026346285,426.22219324887277,42.05092162613555,308.16071426231093,483.5331232188376,307.7864772771328
2023-10-16,5486.9568274933135,1204.2122587676945,2841.0739325851814,12.261324631466453,121.30325719137069,288.42039182024206,332.7002848688178,380.82666516001876
2023-10-17,6197.362581993618,2325.075521170905,3729.2963120244094,215.80862514342803,59.96379152479797,71.41226656606042,156.52781855234647,463.96004460821416
2023-10-18,4842.923030648088,2281.305146043326,3568.0096844870545,400.4681943515453,277.2541986516567,432.46872434635895,280.71704008283564,88.50832554615923
2023-10-19,3684.5013584279945,4787.228683778088,4271.390435831513,50.129102263695046,93.63326313014892,376.7477112782073,187.53684073586768,455.7130076602618
2023-10-20,7110.588665971228,4380.616347982881,5342.570591956386,113.85679507948232,162.80109956638077,482.1845999659556,455.9905721944275,313.2121235745658
2023-10-21,3949.2395595137896,2531.0568769710862,3017.944909585016,363.7198537791435,408.5266679118995,395.8715017115688,24.173597000683888,402.80345807866564
2023-10-22,5556.59491273228,1099.0762321569946,2804.6541963384284,323.7762162966763,285.924610137472,291.26063549044176,114.45776751407594,147.77761121805838
2023-10-23,4121.585144873696,4324.124455981513,4216.1697536932625,281.51191835758306,259.79164615765245,458.5837755447074,48.28326547547995,250.0504798146721
2023-10-24,3489.2224224701704,3642.1447085781606,3663.513017343716,85.82040831409039,472.18137214450576,327.13135431549915,402.80984597416597,104.47959506709903
2023-10-25,7310.957587108416,1609.4579346052387,3860.2254787069264,397.26550598293284,218.67569539125654,155.06484485803696,95.53970122483324,427.3020667783979
2023-10-26,7864.597445115652,4984.285084040749,6044.127696971027,70.70705594064802,441.82054229651885,87.7517070377537,371.42369049104,102.28954625504127
2023-10-27,7804.1732903150005,1400.9337496964922,3817.0957161247934,67.39894736153212,288.9270025585048,302.15388961182504,280.79824705817555,274.16338928866827
2023-10-28,7532.777496105895,4468.458166374651,5696.371634089136,397.51752215167716,202.66774081604032,368.08706746915226,415.1079926184464,208.95660668618987
2023-10-29,6870.236663493194,2177.0646565187562,4058.5873667115106,184.61166394203764,173.0360371650504,412.0810674570907,497.4743963456072,24.79475660276076
2023-10-30,4665.725760143209,2741.4138653006285,3664.231858340543,156.30855796167342,451.6889916064423,142.64396972515004,77.11839327820086,206.0738246114537
2023-10-31,3405.5069499399838,4181.826107105258,3880.5432177861294,139.33602565511822,282.6226788915535,451.0000708131128,75.20866573414436,392.1987096630299
2023-11-01,5036.205857069037,3710.033423976041,4230.601566084832,162.48605318380072,125.85678220247759,288.985638116665,318.1077666938694,264.46626050122194
2023-11-02,4161.170710854713,4751.457497776157,4410.277399348831,170.2937998538026,259.7344304681943,361.54652733220945,18.152186502230883,152.39844532942058
2023-11-03,3662.438173789915,3484.561301841533,3525.1167931110467,348.18384680326983,124.88544676236924,404.0664165565407,408.70897509941864,222.70665771552206
2023-11-04,3267.1359089341263,1391.240645916211,2097.7513053199164,120.13110057563625,120.33444836660934,465.6409920603767,188.31964592481216,387.1327998866567
2023-11-05,6627.971821052894,4537.4414529678015,5336.6371837504685,162.66322673695242,64.57067595684197,144.995173550393,199.46736146310988,334.0768798919916
2023-11-06,3057.1372931251553,4076.6220999543643,3572.902637958622,388.1057542350331,344.6546268910618,196.23330931302124,286.0229064162342,55.451620612080646
2023-11-07,6852.903742513881,3847.481803573288,5103.4835394771435,456.57528665685606,390.5218038623172,449.9836527494179,171.0476953835378,265.62328909713267
2023-11-08,3734.733227001875,1214.9341894149416,2208.609262698778,306.41798511421615,161.80598647159894,417.23806922683406,150.11761995898587,99.34761949630855
2023-11-09,3397.6104129337787,2584.890978646976,2889.943404361198,52.55911473140351,204.64832539536022,199.56812200356927,102.48460942288712,489.20365455640297
2023-11-10,3448.015171193027,1669.743277838157,2209.6474235752057,270.79233035431145,396.5340458642468,233.66913292309493,359.4107351551174,369.31268651242146
2023-11-11,6360.239036769572,4287.615633631476,5166.029403639201,313.88943711220315,8.15159973315377,358.5738130367617,384.3062804189729,40.50039748287709
2023-11-12,4226.836049264224,3802.1144912714512,4020.7046470665987,157.02634850347374,166.41547748239742,30.62482305084302,304.0513320268576,124.114629593005
2023-11-13,5102.697333400492,4532.310389276541,4676.5522266419,414.0001864634486,153.79719205885024,183.65930778752838,118.01690068624005,39.062837806122964
2023-11-14,5786.843956619585,4866.300427696656,5333.529977653747,391.03940537858904,271.72584755375726,103.11510009948272,347.37947161751873,185.04817882939133
2023-11-15,7302.755869143969,4098.990456769994,5244.020798711341,287.653353360145,447.43461984144915,259.39759184710243,78.92945307230286,411.3422772446965
2023-11-16,6635.221313556642,4976.932332883049,5638.060934273578,72.50779471355595,20.258368072348322,386.0512130779084,439.141230859695,33.37777417221033
2023-11-17,4351.639526193573,3459.0795445771955,3788.98280323473,348.6907328420458,421.3856776727633,64.96243330768769,223.163029221621,82.67859969460156
2023-11-18,3657.413996455638,1148.5184155657912,2020.3591690411506,447.67433192076106,278.56390290080856,493.3672285803628,237.93063696416382,133.72262184112606
2023-11-19,3276.87160210599,1057.0060606011834,1963.9225384111055,125.05055488661814,293.8334632993157,233.55585518949178,102.07409522502653,312.0401508206501
2023-11-20,4507.993172404713,2368.4155008151547,3394.503584675157,479.3429478420041,478.4828183551761,386.50834350544716,307.7555605664518,487.3417239291959
2023-11-21,4310.590746198392,4293.886876270149,4307.331847248139,385.6511985151418,64.14155321909976,176.20817348535945,492.52444242122397,411.3660328352772
2023-11-22,5280.702834002398,4464.538825298924,4744.702253369409,150.1607873895562,138.3217824884741,244.06838907933792,294.550242521052,100.46325845301945
2023-11-23,6416.406677738402,4843.250115290712,5517.215155958356,308.4105620557909,115.02590484747654,482.4321208269569,326.17257727701934,355.03140333736934
2023-11-24,6478.127228194286,1260.4858741952735,3358.114415341594,153.92396604034724,234.4199789453505,345.13107852780735,144.24458296777303,278.1938761190228
2023-11-25,4417.594232910833,1178.2844439506564,2476.784572697277,49.73393804694703,289.9149300060994,12.826610071671684,162.92570402116584,245.81393259866869
2023-11-26,4899.634779500602,4653.1343854681345,4709.180321803977,412.07433481034275,363.9314872748351,115.99106668624309,98.17779503526685,454.19290350216517
2023-11-27,3905.7548086845154,2220.1867934514466,3036.6115554739204,332.90351725451615,26.51960322837943,129.6303784950409,257.3008359837618,294.06487797459704
2023-11-28,6942.727561532593,3231.9496024385307,4761.897122424235,307.0003256403609,213.0647100831548,479.4534623018813,73.9872883307997,68.60483739648443
2023-11-29,3284.2403821662015,4929.77953200284,4218.696806174636,71.0864403566167,462.13716730706034,384.78433498711144,309.2406381136582,82.48389527823919
2023-11-30,6484.986208624937,2601.7941389436933,4144.270583138095,188.68855658489852,231.29638710494345,339.31530856647146,232.65511210691437,460.98670694276154
2023-12-01,6893.476979705517,3663.4855932393593,4881.395477405415,438.3180400024556,408.8113595884602,34.82536933169062,312.15594651560747,40.102597908080575
2023-12-02,6887.037809243766,2603.5182545279413,4256.096961406121,81.65223038845315,55.98990339243159,401.9072626936348,35.36042480663038,68.95705520868984
2023-12-03,4297.112821726774,4072.778657851119,4098.439750982361,23.951443498559264,144.84083383339618,90.83663075200444,442.0285360599617,326.5568419050136
2023-12-04,4869.065689662807,3110.8589022914634,3700.710457867778,95.57573844508765,367.69844459301635,74.39023727581746,189.29068909187475,112.16870570021742
2023-12-05,5937.998175981946,1950.092551945399,3622.982497936813,125.090003587432,310.6771185459709,434.42495183996397,103.46567934099987,413.0495517055728
2023-12-06,4364.109512122335,2085.224405033865,2967.67430154195,391.8212618829417,221.57633127897574,2.5185719737174095,250.39185725308687,208.00323893567813
2023-12-07,4854.263996089443,2032.236850153629,3216.4604663606315,324.0707355946657,334.45700012348664,31.639942051611026,464.91044833681116,241.19990639401928
2023-12-08,3985.271400928198,3129.2813130342433,3404.6647584190955,8.671373403246086,385.48415167012246,459.7029944552985,347.14307337112876,64.31907883846178
2023-12-09,5299.279418780037,3812.756064062657,4401.3291565103755,8.644826370598324,448.7543546269507,125.77771516232939,170.0433601168496,14.081804876676706
2023-12-10,3223.0615062705706,4797.119600172568,4096.392302932659,283.4482144000277,220.17755610952804,387.1691371819831,151.92177367759518,379.6181161208686
2023-12-11,6998.97942285309,3776.3495003319194,5137.368286394121,316.6462211891444,321.30484932265017,328.58659371034287,330.64327851317955,36.994851877402425
2023-12-12,3384.7822349331636,4124.771375849563,3803.9337888124996,62.71094045777698,190.7301400924198,56.11618114512207,44.4023282534437,320.0795102169174
2023-12-13,5594.17574415763,1675.7044634582626,3170.0056171428714,305.2310760417796,463.52493242716326,397.46445167279654,182.70509123709078,268.7657256721725
2023-12-14,4534.050497725981,2496.2505000293027,3147.2001762269956,120.17595520977004,240.34184639292488,103.69549279095503,239.33889180410722,259.2452731937929
2023-12-15,5887.714744156878,2655.120879433064,3975.725080256667,168.3606712302736,205.2614953467412,347.71329051902615,380.2587386094601,149.84251108153717
2023-12-16,7797.166704167125,3745.520920001892,5295.340728434175,204.41579019217065,469.73562888541113,190.42667128938973,162.75865679853203,378.0143178355481
2023-12-17,6227.851222280019,2183.5679055074943,3799.7033105044047,58.09739811713982,0.9806409540442096,272.37992915337406,396.0759142791261,200.30677569234612
2023-12-18,3176.8121787774544,2213.1676856786644,2549.4524721168277,481.54680272247754,165.98554532115827,473.10322983056744,391.34374531405126,75.62728590487782
2023-12-19,5152.012197540306,2423.5566185634725,3610.3578082440827,486.8822268137805,419.1027847703966,129.58994519006623,9.731605209436223,28.021570188836108
2023-12-20,5550.084261591252,4241.208326172929,4819.173175576059,222.5008445447037,225.72417463862465,150.54972866450666,95.2065619651401,171.27399789373248
2023-12-21,5680.887473517259,3310.360360173395,4303.292414256423,128.73323904013733,174.19319267211492,146.26270835017448,326.697139335647,304.0274897250456
2023-12-22,6406.96255301919,1301.1091193309378,3281.838380473891,479.2972232626556,293.9082070585839,185.0113635494144,248.02103015214848,110.16104659577137
2023-12-23,4387.98048865883,1312.9843987618751,2589.611839075676,409.0286982735954,202.3379084989379,288.31171864999874,13.818160777096299,371.1023966865307
2023-12-24,3644.302827331601,2485.147777129997,3120.292958078243,362.114302779116,164.75180802322248,400.12559634870416,179.82444050921575,54.36290663250398
2023-12-25,4963.378382735472,4066.3642024246333,4341.951271133962,230.90589363881963,132.98665252228105,446.55675907580235,312.88679986368066,235.98237862415533
2023-12-26,7782.0286139797445,3754.733705914722,5382.88558306365,205.28935072058607,156.52273609325405,30.594442107002294,495.84316988031526,268.3521266622986
2023-12-27,3935.654458754224,3831.9294186047464,3708.497737222824,389.6746361384259,462.08101474605303,325.0482675235383,103.43724758983674,410.50604813347013
2023-12-28,7519.9197746411855,4068.840264216388,5589.12827759886,259.80683888231334,479.83646572471855,296.2022982037479,76.3595033250255,58.97384147890799
2023-12-29,5719.029750386631,2148.6108515453175,3536.987201222759,330.291069410404,49.41529832356212,300.46952950635745,182.1842309896059,0.837497036910495
2023-12-30,5284.55710822883,3193.025127768352,4107.895808036741,283.096490804206,367.7069414345731,396.6666559199288,275.45631459386533,266.8548558756434
2023-12-31,7410.207051149448,3173.4105612670783,4695.806332148394,356.09270357568147,328.88134381467955,468.92813258340016,332.24965901690473,75.36253609207272
2024-01-01,5293.01980884293,3958.530004719797,4672.079865081641,47.05250203920047,315.484332702079,374.1280811104821,180.4073785054975,285.8466831729183
2024-01-02,6620.838183057716,4827.4822764225855,5509.137486274079,188.8105463178934,16.421672851853643,85.81235022342359,114.22081914661348,16.451402879715193
2024-01-03,4995.12660851551,2111.9597791818637,3319.792243262325,83.54459425493255,136.72695780885002,477.3255813889067,2.612215204027102,245.33750978052095
2024-01-04,7520.221964504789,4173.126691028193,5527.046621052091,121.0219500117678,373.05143504631417,432.6030131846144,91.72349952190828,195.37000291080352
2024-01-05,6450.1251009561365,3639.8821940930497,4738.432278219508,100.4121382690904,247.9034144935812,149.82771312435534,50.031782214415784,78.12369121858853
2024-01-06,6498.1102712525835,3320.9514834538404,4760.394228839268,251.6611496519326,11.94417259941083,61.126167065935654,121.05493272631834,233.9236206844108
2024-01-07,4638.602007785595,4099.519117389607,4150.347652911384,9.496494254959353,263.2577774581248,402.99530101462824,161.287236309742,238.58470415176546
2024-01-08,6783.893213684446,4776.129865712397,5609.106570900418,481.9838010042221,423.9024404428364,488.1759124437401,39.36920070473282,33.94071716915281
2024-01-09,6180.305277235706,1146.765671477652,3251.246081003871,259.4819132047856,439.21012694037927,63.743554006092104,202.9229794355568,338.45389642231913
2024-01-10,4200.101366898548,1589.6004100528826,2630.815180627512,26.285757102194495,449.3129774589538,325.67967415544047,83.81303987165344,456.8499865450583
2024-01-11,3802.694112426282,4025.148926004463,3924.349922136531,341.0269201808796,263.6661924182545,4.9184440231539455,290.68377584498046,306.7213667515469
2024-01-12,6981.9573725866585,1335.1654116403383,3579.61342481152,134.44402504893827,233.48379484905402,17.746453792995776,188.9387074869371,313.5956472788142
2024-01-13,7795.833015176113,3064.494802964372,4834.266445808027,53.38379629421491,122.17231413333323,392.5911051401845,319.8260328636297,374.20152766993704
2024-01-14,5290.694136300214,1879.443106566428,3247.7562568694357,415.1518429874974,433.0387861567617,407.7917917493821,388.0771936700484,468.03530430347115
2024-01-15,5954.920826618425,2097.1828153710057,3691.5497722172136,98.9538014571621,399.9285876609139,174.67308159262757,42.35149740997102,491.23850499377767
2024-01-16,7288.613220967773,3807.361931777665,5206.7223702017745,52.377134429815676,431.7874320716987,223.98018527752495,191.23933833638628,246.3424376274737
2024-01-17,5286.117266769285,1120.7710930748465,2759.6819524381144,28.45322630191599,112.97248284630717,389.73860021021466,488.8875900795962,472.5039170220027
2024-01-18,7759.372384163681,4493.277711607614,5750.743078392738,364.2788717670835,48.95146608233103,428.85232761765025,1.1547980281618186,179.62132031132177
2024-01-19,5878.755810224362,2777.9158214090803,3990.322150007356,327.635623661384,349.2225341702763,138.05036613472993,229.455503385736,363.8224009267549
2024-01-20,7103.835603506574,3009.573175628404,4773.052568529276,4.099570293037036,456.5755885219763,392.1439359314583,234.45477792680964,468.3978425821571
2024-01-21,7544.218592063692,3160.1918547747678,4705.139051748283,110.74027022415184,458.2883827503458,100.43902597298182,411.8607788021062,8.11638869057979
2024-01-22,7077.619093842844,3582.1771783179756,4984.361090182701,352.34101555837475,264.31573559970616,223.671123613067,145.1134534052864,460.27162111059306
